congress,party_code,nominate_dim1
46,200,0.409
46,200,0.29
46,200,0.41
46,200,0.412
46,200,0.166
46,200,0.426
46,200,0.393
46,200,0.339
46,200,0.377
46,100,-0.402
46,200,0.387
46,100,-0.344
46,100,-0.458
46,100,-0.325
46,100,-0.165
46,200,0.388
46,100,-0.294
46,200,0.297
46,100,-0.244
46,200,0.383
46,200,0.323
46,100,-0.406
46,100,-0.345
46,200,0.519
46,200,0.471
46,100,-0.365
46,100,-0.287
46,100,-0.232
46,200,0.233
46,200,0.461
46,200,0.397
46,200,0.473
46,200,0.381
46,200,0.346
46,200,0.379
46,200,0.535
46,200,0.315
46,200,0.299
46,200,0.32
46,200,0.355
46,100,-0.53
46,100,-0.554
46,100,-0.491
46,100,-0.548
46,100,-0.542
46,100,-0.441
46,100,-0.483
46,100,-0.487
46,100,-0.435
46,100,-0.256
46,100,-0.477
46,100,-0.321
46,100,-0.363
46,100,-0.318
46,100,-0.341
46,200,0.387
46,200,0.433
46,200,0.571
46,100,-0.403
46,100,-0.408
46,100,-0.359
46,100,-0.286
46,100,-0.299
46,200,0.31
46,200,0.449
46,200,0.424
46,200,0.399
46,200,0.283
46,200,0.41
46,200,0.352
46,100,-0.117
46,200,0.389
46,200,0.407
46,200,0.307
46,200,0.502
46,200,0.442
46,200,0.448
46,200,0.354
46,200,0.53
46,200,0.42
46,200,0.45
46,200,0.53
46,200,0.468
46,200,0.394
46,200,0.295
46,100,-0.355
46,200,0.263
46,100,-0.316
46,100,-0.457
46,100,-0.466
46,100,-0.435
46,100,-0.45
46,100,-0.435
46,100,-0.439
46,100,-0.324
46,100,-0.375
46,100,-0.499
46,100,-0.483
46,100,-0.398
46,100,-0.395
46,100,
46,100,-0.567
46,100,-0.423
46,100,-0.361
46,100,-0.205
46,200,0.399
46,200,0.364
46,200,0.455
46,200,0.442
46,200,0.384
46,200,0.451
46,200,0.394
46,200,0.439
46,100,-0.298
46,200,0.401
46,100,-0.361
46,100,-0.317
46,200,0.404
46,200,0.351
46,100,-0.21
46,200,0.479
46,200,0.223
46,100,-0.236
46,100,-0.332
46,200,0.39
46,200,0.494
46,200,0.241
46,200,0.39
46,200,0.487
46,200,0.399
46,100,-0.378
46,200,0.5
46,200,0.297
46,200,0.447
46,100,-0.54
46,200,0.361
46,200,0.336
46,200,0.342
46,200,0.281
46,100,-0.32
46,200,0.65
46,200,0.345
46,200,0.39
46,100,-0.236
46,200,0.498
46,200,0.433
46,200,0.325
46,200,0.514
46,100,-0.27
46,200,0.426
46,100,-0.604
46,100,-0.463
46,100,-0.574
46,200,0.193
46,100,-0.563
46,100,-0.574
46,100,-0.408
46,100,-0.35
46,100,-0.345
46,200,0.328
46,100,-0.306
46,100,-0.34
46,100,-0.282
46,100,-0.368
46,200,0.292
46,100,-0.251
46,100,-0.287
46,100,-0.372
46,200,0.502
46,100,-0.281
46,200,0.405
46,100,-0.365
46,200,0.388
46,200,0.425
46,200,0.484
46,200,0.425
46,200,0.429
46,100,-0.256
46,200,0.417
46,100,-0.465
46,100,-0.265
46,200,0.309
46,100,-0.206
46,200,0.485
46,100,-0.314
46,100,-0.185
46,200,0.243
46,200,0.461
46,200,0.411
46,200,0.458
46,200,0.355
46,200,0.391
46,200,0.143
46,100,-0.261
46,200,0.415
46,200,0.396
46,200,0.512
46,200,0.44
46,100,-0.3
46,100,-0.216
46,200,0.401
46,200,0.309
46,200,0.487
46,200,0.7
46,100,-0.229
46,200,0.401
46,200,0.48
46,100,-0.308
46,100,-0.412
46,100,-0.37
46,100,-0.297
46,100,-0.391
46,100,-0.501
46,100,-0.422
46,100,-0.563
46,200,0.325
46,100,-0.435
46,100,-0.586
46,100,-0.507
46,100,-0.431
46,100,-0.49
46,100,-0.362
46,100,-0.428
46,100,-0.471
46,100,-0.5
46,100,-0.327
46,100,-0.537
46,200,0.462
46,200,0.46
46,100,-0.425
46,100,-0.572
46,100,-0.375
46,100,-0.435
46,100,-0.416
46,100,-0.485
46,200,0.245
46,100,-0.36
46,100,-0.406
46,100,-0.392
46,100,-0.403
46,100,-0.294
46,100,-0.233
46,100,-0.352
46,200,0.442
46,100,-0.224
46,200,0.358
46,200,0.494
46,200,0.398
46,200,0.372
47,100,-0.51
47,100,-0.492
47,100,-0.542
47,100,-0.436
47,100,-0.468
47,100,-0.408
47,100,-0.421
47,100,-0.513
47,100,-0.442
47,100,-0.454
47,100,-0.393
47,100,-0.531
47,100,-0.362
47,200,0.353
47,200,0.371
47,100,-0.245
47,200,0.178
47,200,0.334
47,200,0.477
47,100,-0.208
47,200,0.437
47,100,-0.397
47,200,0.335
47,100,-0.468
47,100,-0.447
47,100,-0.709
47,100,-0.459
47,100,-0.627
47,100,-0.584
47,100,-0.502
47,100,-0.524
47,100,-0.51
47,100,-0.2
47,100,-0.597
47,200,0.457
47,200,0.41
47,200,0.476
47,200,0.412
47,200,0.278
47,200,0.426
47,200,0.339
47,200,0.454
47,200,0.374
47,200,0.377
47,100,-0.402
47,100,-0.001
47,200,0.343
47,200,0.387
47,100,-0.344
47,200,0.295
47,100,-0.458
47,100,-0.325
47,200,0.388
47,100,-0.294
47,200,0.383
47,200,0.323
47,100,-0.406
47,100,-0.345
47,200,0.322
47,200,0.504
47,200,0.471
47,100,-0.287
47,100,-0.35
47,200,0.233
47,200,0.423
47,200,0.438
47,200,0.436
47,100,-0.382
47,200,0.461
47,100,-0.316
47,200,0.366
47,200,0.473
47,200,0.349
47,200,0.512
47,200,0.251
47,200,0.381
47,200,0.535
47,200,0.315
47,200,0.299
47,200,0.32
47,200,0.355
47,100,-0.53
47,100,-0.554
47,100,-0.491
47,100,-0.548
47,100,-0.542
47,100,-0.441
47,100,-0.483
47,100,-0.631
47,200,0.361
47,100,-0.435
47,100,-0.423
47,200,0.285
47,100,-0.321
47,100,-0.363
47,100,-0.318
47,100,-0.341
47,200,0.437
47,200,0.387
47,200,0.433
47,200,0.571
47,100,-0.34
47,100,-0.402
47,100,-0.298
47,100,-0.286
47,100,-0.299
47,200,0.31
47,200,0.449
47,200,0.348
47,200,0.399
47,200,0.41
47,100,-0.117
47,200,0.389
47,200,0.418
47,200,0.407
47,200,0.307
47,200,0.502
47,200,0.312
47,200,0.448
47,200,0.53
47,200,0.42
47,200,0.406
47,200,0.401
47,200,0.384
47,200,0.335
47,200,0.38
47,200,0.394
47,200,0.295
47,200,0.29
47,200,0.263
47,100,-0.316
47,100,-0.457
47,200,0.438
47,100,-0.466
47,100,-0.435
47,100,-0.45
47,100,-0.435
47,100,
47,100,-0.439
47,100,-0.324
47,100,-0.375
47,100,-0.499
47,100,-0.483
47,100,-0.398
47,100,-0.395
47,200,0.309
47,200,
47,200,0.348
47,200,0.399
47,100,-0.255
47,200,0.455
47,200,0.384
47,200,0.451
47,200,0.399
47,100,-0.189
47,100,-0.353
47,200,0.26
47,200,0.424
47,200,0.401
47,100,-0.361
47,100,-0.12
47,100,-0.361
47,100,-0.21
47,200,0.479
47,200,0.275
47,100,-0.332
47,200,0.39
47,100,-0.385
47,200,0.494
47,100,-0.212
47,200,0.487
47,100,-0.278
47,100,-0.251
47,200,0.399
47,100,-0.378
47,200,0.416
47,200,0.297
47,200,0.447
47,200,0.361
47,200,0.336
47,200,0.342
47,200,0.281
47,100,-0.334
47,200,0.385
47,200,0.345
47,200,0.39
47,100,-0.278
47,100,-0.236
47,200,0.394
47,200,0.433
47,200,0.325
47,200,0.422
47,200,0.5
47,100,-0.195
47,200,0.426
47,100,-0.604
47,100,-0.484
47,100,-0.472
47,200,0.344
47,100,-0.371
47,100,-0.563
47,100,-0.727
47,100,-0.408
47,100,-0.345
47,200,0.328
47,100,-0.306
47,200,0.426
47,100,-0.251
47,200,0.502
47,100,-0.35
47,100,-0.281
47,200,0.272
47,200,0.405
47,200,0.352
47,200,0.425
47,200,0.27
47,200,0.281
47,200,0.34
47,200,0.346
47,200,0.484
47,200,0.426
47,200,0.425
47,200,0.429
47,200,0.417
47,200,0.319
47,200,0.598
47,200,0.309
47,100,-0.206
47,200,0.485
47,200,0.346
47,100,-0.289
47,100,-0.243
47,200,0.461
47,200,0.411
47,200,0.458
47,200,0.355
47,200,0.379
47,200,0.391
47,100,-0.261
47,200,0.229
47,100,-0.353
47,200,0.396
47,100,-0.3
47,200,0.398
47,200,0.401
47,200,0.309
47,200,0.264
47,200,0.487
47,200,0.487
47,100,-0.229
47,200,0.401
47,200,0.414
47,200,0.54
47,100,-0.308
47,100,-0.343
47,100,-0.412
47,200,0.25
47,100,-0.37
47,100,-0.297
47,200,0.382
47,100,-0.391
47,100,-0.501
47,100,-0.563
47,200,0.325
47,100,-0.435
47,100,-0.586
47,200,0.456
47,200,0.314
47,100,-0.507
47,100,-0.624
47,100,-0.49
47,100,-0.428
47,100,-0.471
47,100,-0.5
47,100,-0.327
47,100,-0.537
47,200,0.528
47,200,0.462
47,200,0.46
47,100,-0.385
47,100,-0.572
47,200,0.347
47,100,-0.432
47,200,0.245
47,100,-0.406
47,100,-0.407
47,100,-0.398
47,100,-0.392
47,100,-0.294
47,100,-0.352
47,200,0.442
47,100,-0.224
47,200,0.293
47,200,0.358
47,200,0.494
47,200,0.398
47,200,0.372
48,200,0.212
48,100,-0.51
48,100,-0.492
48,100,-0.542
48,100,-0.436
48,100,-0.496
48,100,-0.468
48,100,-0.573
48,100,-0.408
48,100,-0.513
48,100,-0.474
48,100,-0.454
48,100,-0.531
48,100,-0.483
48,100,-0.499
48,100,-0.069
48,100,-0.26
48,100,-0.271
48,100,-0.245
48,100,-0.191
48,100,-0.384
48,200,0.178
48,100,-0.37
48,100,-0.264
48,100,-0.249
48,200,0.437
48,100,-0.242
48,200,0.335
48,100,-0.468
48,100,-0.459
48,100,-0.627
48,100,-0.521
48,100,-0.584
48,100,-0.603
48,100,-0.524
48,100,-0.471
48,100,-0.382
48,100,-0.51
48,100,-0.597
48,200,0.462
48,200,0.41
48,200,0.476
48,200,0.412
48,200,0.522
48,200,0.233
48,200,0.339
48,200,0.454
48,100,-0.402
48,100,-0.001
48,100,-0.291
48,200,0.343
48,100,-0.343
48,200,0.457
48,100,-0.232
48,100,-0.325
48,200,0.388
48,100,-0.294
48,100,-0.152
48,200,0.383
48,200,0.323
48,100,-0.406
48,100,-0.241
48,100,-0.287
48,100,-0.256
48,100,-0.241
48,100,-0.279
48,100,-0.35
48,200,0.423
48,200,0.436
48,100,-0.382
48,100,-0.249
48,100,-0.311
48,100,-0.316
48,200,0.366
48,100,-0.207
48,200,0.161
48,200,0.512
48,200,0.435
48,200,0.251
48,200,0.381
48,100,-0.264
48,100,-0.215
48,200,0.345
48,200,0.283
48,200,0.274
48,200,0.299
48,200,0.378
48,200,0.461
48,200,0.32
48,200,0.388
48,200,0.436
48,200,0.422
48,200,0.355
48,100,-0.53
48,100,-0.491
48,100,-0.575
48,200,0.415
48,100,-0.507
48,100,-0.415
48,100,-0.483
48,200,0.361
48,100,-0.435
48,100,-0.246
48,100,-0.423
48,100,-0.321
48,100,-0.235
48,200,0.245
48,100,-0.318
48,100,-0.441
48,200,0.535
48,200,0.437
48,200,0.393
48,200,0.571
48,100,-0.402
48,100,-0.128
48,100,-0.298
48,200,0.284
48,200,0.326
48,100,-0.299
48,100,-0.185
48,200,0.472
48,200,0.303
48,100,-0.141
48,100,-0.117
48,200,0.418
48,200,0.407
48,200,0.307
48,200,0.343
48,200,0.502
48,200,0.312
48,200,0.361
48,200,0.303
48,100,-0.22
48,200,0.433
48,100,-0.275
48,200,0.483
48,200,0.53
48,100,-0.259
48,200,0.406
48,100,-0.249
48,100,-0.323
48,100,-0.224
48,200,0.259
48,200,0.29
48,200,0.33
48,200,0.263
48,200,0.324
48,100,-0.422
48,200,0.171
48,100,-0.435
48,100,-0.45
48,100,-0.435
48,100,-0.417
48,100,-0.524
48,100,-0.439
48,100,-0.355
48,100,-0.324
48,100,-0.379
48,100,-0.375
48,100,-0.505
48,100,-0.483
48,100,-0.387
48,100,-0.335
48,100,-0.332
48,100,-0.395
48,100,-0.082
48,100,-0.165
48,200,0.219
48,200,0.399
48,200,0.244
48,100,-0.255
48,200,0.346
48,200,0.451
48,200,0.399
48,100,-0.184
48,100,-0.173
48,200,0.347
48,200,0.466
48,100,-0.24
48,200,0.235
48,100,-0.204
48,100,-0.244
48,100,-0.287
48,100,-0.12
48,100,-0.361
48,200,0.406
48,200,0.278
48,100,-0.223
48,100,-0.332
48,100,-0.286
48,100,-0.18
48,100,-0.278
48,100,-0.251
48,200,0.399
48,100,-0.378
48,200,0.332
48,200,0.396
48,200,0.297
48,200,0.447
48,100,-0.32
48,200,0.348
48,200,0.385
48,200,0.518
48,100,-0.094
48,200,0.488
48,100,-0.278
48,100,-0.183
48,200,0.394
48,100,-0.185
48,100,-0.172
48,100,-0.087
48,100,-0.205
48,200,0.422
48,100,-0.161
48,100,-0.776
48,100,-0.484
48,100,-0.472
48,100,-0.453
48,200,0.27
48,200,
48,100,-0.435
48,100,-0.563
48,100,-0.43
48,100,-0.408
48,100,-0.179
48,100,-0.306
48,100,-0.236
48,100,-0.191
48,100,-0.251
48,200,0.558
48,100,-0.287
48,100,-0.372
48,100,-0.241
48,200,0.502
48,100,-0.281
48,200,0.403
48,200,0.405
48,200,0.352
48,100,-0.23
48,100,-0.239
48,200,0.34
48,100,-0.224
48,200,0.484
48,200,0.426
48,100,-0.256
48,100,-0.256
48,100,-0.187
48,200,0.319
48,200,0.557
48,200,0.598
48,200,0.309
48,200,0.485
48,100,-0.28
48,200,0.37
48,200,0.41
48,200,0.346
48,100,-0.219
48,100,-0.289
48,100,-0.335
48,100,-0.207
48,100,-0.243
48,200,0.508
48,200,0.424
48,200,0.355
48,100,-0.216
48,200,0.391
48,200,0.21
48,200,0.229
48,100,-0.353
48,200,0.396
48,100,-0.406
48,100,-0.131
48,100,-0.3
48,200,0.309
48,100,-0.374
48,100,-0.3
48,200,0.414
48,200,0.45
48,200,0.54
48,100,-0.308
48,100,-0.402
48,100,-0.353
48,100,-0.343
48,100,-0.412
48,100,-0.454
48,200,0.25
48,200,0.382
48,100,-0.391
48,100,-0.46
48,100,-0.456
48,100,-0.563
48,200,0.325
48,100,-0.586
48,200,0.314
48,100,-0.587
48,100,-0.63
48,100,-0.624
48,100,-0.362
48,100,-0.428
48,100,-0.254
48,100,-0.584
48,100,-0.507
48,100,-0.575
48,100,-0.471
48,100,-0.5
48,100,-0.469
48,100,-0.345
48,100,-0.537
48,200,0.231
48,200,0.388
48,100,-0.385
48,100,-0.572
48,100,-0.432
48,100,-0.357
48,100,-0.406
48,100,-0.407
48,100,-0.491
48,200,0.326
48,100,-0.315
48,100,-0.347
48,100,-0.224
48,200,0.293
48,100,-0.087
48,200,0.609
48,100,-0.252
48,200,0.418
48,100,-0.337
48,100,-0.102
48,100,-0.025
49,100,-0.541
49,100,-0.51
49,100,-0.492
49,100,-0.496
49,100,-0.406
49,100,-0.468
49,100,-0.497
49,100,-0.421
49,100,-0.474
49,100,-0.454
49,100,-0.515
49,100,-0.483
49,100,-0.499
49,200,0.182
49,100,-0.271
49,200,0.258
49,200,0.303
49,200,0.337
49,200,0.287
49,200,0.267
49,200,0.334
49,100,-0.264
49,100,-0.249
49,200,0.437
49,100,-0.242
49,100,-0.468
49,100,-0.39
49,100,-0.54
49,100,-0.459
49,100,-0.521
49,100,-0.584
49,100,-0.603
49,100,-0.524
49,100,-0.572
49,100,-0.491
49,100,-0.51
49,100,-0.597
49,200,0.462
49,200,0.41
49,200,0.522
49,100,-0.386
49,200,0.233
49,200,0.339
49,200,0.454
49,200,0.444
49,100,-0.388
49,100,-0.234
49,100,-0.402
49,100,-0.291
49,200,0.343
49,200,0.529
49,100,-0.343
49,200,0.457
49,100,-0.325
49,200,0.388
49,100,-0.294
49,100,-0.283
49,100,-0.152
49,200,0.383
49,100,-0.3
49,100,-0.406
49,100,-0.298
49,100,-0.287
49,100,-0.252
49,200,0.283
49,100,-0.256
49,100,-0.279
49,100,-0.35
49,200,0.348
49,200,0.436
49,100,-0.249
49,200,0.416
49,100,-0.207
49,200,0.168
49,100,-0.281
49,200,0.161
49,200,0.512
49,200,0.435
49,200,0.601
49,100,-0.264
49,200,0.283
49,200,0.299
49,200,0.378
49,200,0.461
49,200,0.388
49,200,0.436
49,200,0.422
49,200,0.355
49,100,-0.458
49,100,-0.491
49,100,-0.507
49,100,-0.45
49,100,-0.365
49,100,-0.415
49,100,-0.419
49,100,-0.257
49,200,-0.122
49,100,-0.435
49,100,-0.246
49,100,-0.423
49,100,-0.298
49,200,0.447
49,100,-0.391
49,100,-0.318
49,100,-0.412
49,100,-0.38
49,200,0.535
49,200,0.437
49,200,0.393
49,200,0.571
49,100,-0.296
49,100,-0.335
49,100,-0.128
49,100,-0.319
49,200,0.326
49,100,-0.241
49,100,-0.329
49,200,0.505
49,100,-0.185
49,200,0.472
49,200,0.303
49,200,0.377
49,200,0.303
49,100,-0.141
49,200,0.418
49,200,0.407
49,200,0.343
49,200,0.312
49,200,0.361
49,200,0.448
49,100,-0.22
49,100,-0.324
49,200,0.433
49,100,-0.275
49,100,-0.298
49,100,-0.249
49,200,0.398
49,200,0.338
49,100,-0.256
49,100,-0.323
49,200,0.51
49,200,0.259
49,200,0.29
49,200,0.33
49,200,0.324
49,100,-0.492
49,100,-0.422
49,100,-0.426
49,100,-0.381
49,100,-0.434
49,100,-0.435
49,100,-0.417
49,100,-0.439
49,100,-0.379
49,100,-0.375
49,100,-0.505
49,100,-0.387
49,100,-0.263
49,100,-0.155
49,100,-0.395
49,100,-0.322
49,100,-0.488
49,100,-0.165
49,100,-0.338
49,200,0.321
49,200,0.327
49,200,0.438
49,200,0.219
49,200,0.244
49,200,0.244
49,200,0.553
49,200,0.346
49,200,0.416
49,100,-0.225
49,200,0.415
49,200,0.236
49,100,-0.24
49,200,0.235
49,100,-0.293
49,100,-0.204
49,100,-0.244
49,100,-0.384
49,200,0.402
49,100,-0.12
49,100,-0.361
49,100,-0.21
49,200,0.278
49,100,-0.223
49,100,-0.183
49,100,-0.332
49,200,0.299
49,100,-0.291
49,200,0.406
49,100,-0.251
49,200,0.399
49,200,0.332
49,200,0.396
49,200,0.297
49,200,0.531
49,100,-0.201
49,200,0.447
49,100,-0.32
49,200,0.385
49,200,0.518
49,100,-0.277
49,100,
49,200,0.477
49,200,0.388
49,100,-0.172
49,100,-0.173
49,200,0.313
49,100,-0.251
49,200,0.384
49,200,0.5
49,100,-0.776
49,100,-0.625
49,100,-0.484
49,100,-0.453
49,100,-0.389
49,100,-0.458
49,200,0.27
49,100,-0.435
49,100,-0.43
49,100,-0.254
49,200,0.431
49,200,0.328
49,100,-0.179
49,200,0.425
49,100,-0.325
49,100,-0.191
49,100,-0.251
49,200,0.49
49,100,-0.287
49,100,-0.281
49,200,0.504
49,200,0.405
49,100,-0.245
49,200,0.34
49,100,-0.224
49,200,0.484
49,200,0.446
49,200,0.478
49,100,-0.256
49,100,-0.187
49,200,0.299
49,200,0.557
49,200,0.309
49,200,0.485
49,200,0.475
49,100,-0.28
49,200,0.41
49,200,0.32
49,200,0.53
49,200,0.346
49,100,-0.289
49,100,-0.243
49,200,0.508
49,200,0.424
49,200,0.488
49,200,0.355
49,200,0.528
49,200,0.573
49,200,0.391
49,200,0.407
49,200,0.396
49,200,0.449
49,100,-0.3
49,100,-0.263
49,200,0.398
49,100,-0.183
49,100,-0.374
49,100,-0.3
49,200,0.185
49,100,-0.208
49,200,0.512
49,200,0.54
49,100,-0.308
49,100,-0.353
49,100,-0.343
49,100,-0.454
49,100,-0.469
49,200,0.382
49,100,-0.391
49,100,-0.46
49,100,-0.456
49,100,-0.456
49,200,0.325
49,100,-0.586
49,100,-0.459
49,200,0.314
49,100,-0.515
49,100,-0.63
49,200,0.164
49,100,-0.35
49,100,-0.428
49,100,-0.584
49,100,-0.507
49,100,-0.575
49,100,-0.471
49,100,-0.5
49,100,-0.502
49,100,-0.469
49,100,-0.345
49,100,-0.537
49,200,0.528
49,200,0.388
49,100,-0.385
49,200,0.263
49,100,-0.572
49,100,-0.556
49,100,-0.457
49,200,0.374
49,100,-0.357
49,100,-0.461
49,100,-0.406
49,100,-0.407
49,100,-0.491
49,200,0.326
49,100,-0.315
49,100,-0.347
49,100,-0.352
49,200,0.442
49,200,0.293
49,100,-0.286
49,200,0.098
49,200,0.502
49,200,0.609
49,100,-0.252
49,200,0.418
49,200,0.36
49,200,0.37
50,100,-0.38
50,100,-0.584
50,100,-0.541
50,100,-0.51
50,100,-0.492
50,100,-0.496
50,100,-0.468
50,100,-0.421
50,100,-0.474
50,100,-0.454
50,100,-0.515
50,100,-0.483
50,100,-0.499
50,100,-0.203
50,200,0.182
50,200,0.337
50,200,0.287
50,100,-0.203
50,200,0.393
50,200,0.267
50,100,-0.292
50,100,-0.492
50,200,0.495
50,100,-0.219
50,100,-0.387
50,100,-0.468
50,100,-0.39
50,100,-0.54
50,100,-0.459
50,100,-0.521
50,100,-0.559
50,100,-0.584
50,100,-0.603
50,100,-0.534
50,100,-0.491
50,100,-0.495
50,100,-0.597
50,200,0.462
50,100,-0.405
50,200,0.016
50,200,0.41
50,200,0.522
50,200,0.419
50,200,0.339
50,200,0.454
50,200,0.444
50,100,-0.388
50,100,-0.405
50,100,-0.234
50,200,0.307
50,200,0.343
50,200,0.529
50,200,0.361
50,200,0.457
50,100,-0.325
50,200,0.388
50,100,-0.294
50,200,0.383
50,100,-0.3
50,200,0.155
50,100,-0.287
50,200,0.468
50,100,-0.252
50,200,0.283
50,100,-0.35
50,100,-0.413
50,200,0.348
50,200,0.502
50,100,-0.29
50,200,0.436
50,200,0.273
50,200,0.416
50,200,0.168
50,200,0.576
50,100,-0.272
50,200,0.161
50,200,0.435
50,200,0.156
50,200,0.601
50,200,0.283
50,200,0.378
50,200,0.388
50,200,0.436
50,200,0.422
50,200,0.355
50,200,0.396
50,100,-0.458
50,100,-0.491
50,100,-0.334
50,200,0.363
50,200,0.486
50,100,-0.45
50,100,-0.365
50,100,-0.457
50,100,-0.419
50,100,-0.257
50,200,0.532
50,100,-0.423
50,100,-0.298
50,100,-0.354
50,100,-0.431
50,100,-0.341
50,100,-0.36
50,100,-0.243
50,200,0.535
50,200,0.437
50,200,0.393
50,200,0.571
50,100,-0.335
50,100,-0.319
50,200,0.326
50,100,-0.296
50,100,-0.241
50,100,-0.329
50,200,0.505
50,100,-0.201
50,200,0.383
50,100,-0.185
50,200,0.472
50,200,0.377
50,200,0.568
50,200,0.303
50,100,-0.117
50,200,0.343
50,100,-0.318
50,200,0.361
50,200,0.307
50,200,0.442
50,200,0.448
50,100,-0.219
50,200,0.433
50,100,-0.298
50,100,-0.255
50,200,0.398
50,200,0.338
50,200,0.231
50,100,-0.256
50,100,-0.323
50,200,0.082
50,100,-0.124
50,200,0.259
50,100,-0.174
50,100,-0.351
50,100,-0.492
50,100,-0.514
50,100,-0.426
50,100,-0.381
50,100,-0.457
50,100,-0.434
50,100,-0.44
50,100,-0.439
50,100,-0.383
50,100,-0.379
50,100,-0.375
50,100,-0.387
50,100,-0.263
50,100,-0.395
50,100,-0.322
50,100,-0.488
50,100,-0.305
50,100,-0.165
50,100,-0.338
50,200,0.321
50,100,-0.44
50,200,0.327
50,200,0.438
50,200,0.219
50,100,-0.177
50,200,0.244
50,200,0.553
50,100,-0.26
50,200,0.416
50,200,0.415
50,200,0.466
50,200,0.236
50,100,-0.24
50,200,0.235
50,100,-0.293
50,100,-0.384
50,200,0.402
50,200,0.5
50,100,-0.361
50,100,-0.21
50,100,-0.207
50,100,-0.223
50,100,-0.183
50,100,-0.236
50,100,-0.332
50,100,-0.189
50,200,0.299
50,200,0.661
50,200,0.406
50,200,-0.124
50,200,0.335
50,100,-0.095
50,200,0.539
50,100,
50,200,0.297
50,200,0.441
50,100,-0.201
50,100,-0.181
50,200,0.485
50,200,0.348
50,200,0.385
50,200,0.477
50,200,0.408
50,100,-0.185
50,100,-0.173
50,100,-0.162
50,200,0.384
50,200,0.5
50,200,0.293
50,200,0.514
50,200,0.376
50,100,-0.625
50,100,-0.389
50,100,-0.458
50,100,-0.371
50,100,-0.412
50,100,-0.445
50,100,-0.388
50,200,0.355
50,200,0.431
50,200,0.328
50,100,-0.179
50,200,0.425
50,200,0.374
50,100,-0.191
50,200,0.49
50,200,0.521
50,200,0.405
50,100,-0.245
50,200,0.548
50,200,0.34
50,100,-0.224
50,200,0.484
50,200,0.426
50,200,0.478
50,200,0.547
50,100,-0.187
50,200,0.369
50,100,-0.198
50,200,0.299
50,200,0.557
50,200,0.309
50,200,0.485
50,200,0.475
50,200,0.32
50,100,-0.43
50,200,0.53
50,200,0.572
50,200,0.449
50,100,-0.243
50,100,-0.326
50,200,0.355
50,200,0.528
50,200,0.573
50,200,0.391
50,100,-0.387
50,200,
50,100,-0.364
50,200,0.337
50,200,0.571
50,200,0.396
50,200,0.449
50,200,0.279
50,100,-0.3
50,100,-0.263
50,200,0.5
